hour,day,month,year,cloud_coverage,Visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
6,29,9,2016,1.0,10.0,14.87,13.95,91.04,11.38,29.29,30.08,2.75
7,29,9,2016,0.99,10.0,15.29,13.92,89.58,10.6,29.3,30.1,135.5
8,29,9,2016,0.99,10.0,15.82,13.82,87.84,8.12,29.32,30.11,1462.0
9,29,9,2016,1.0,10.0,15.94,14.18,86.76,8.36,29.34,30.13,1190.0
10,29,9,2016,1.0,10.0,16.28,14.25,81.47,7.5,29.34,30.13,1615.5
11,29,9,2016,0.92,10.0,17.83,13.87,71.77,8.23,29.34,30.13,2336.5
12,29,9,2016,0.92,10.0,18.73,13.61,68.07,11.15,29.33,30.12,2416.25
13,29,9,2016,0.84,10.0,19.77,13.6,63.2,11.88,29.32,30.11,2059.75
14,29,9,2016,0.74,10.0,20.65,13.09,58.36,11.72,29.31,30.11,3036.0
15,29,9,2016,0.44,10.0,21.24,13.02,57.4,8.44,29.31,30.11,2228.25
16,29,9,2016,0.18,10.0,20.8,13.59,21.02,9.6,8.53,30.11,1560.75
17,29,9,2016,0.03,10.0,18.75,15.16,21.34,11.76,8.53,30.14,737.75
6,30,9,2016,1.0,8.08,15.47,15.31,96.72,9.4,29.3,30.09,0.0
7,30,9,2016,1.0,7.12,15.78,15.44,94.16,10.76,29.29,30.08,42.15
8,30,9,2016,1.0,6.19,16.21,15.66,92.77,9.73,29.29,30.08,120.93
9,30,9,2016,1.0,8.5,16.68,15.61,89.58,11.47,29.29,30.09,306.0
10,30,9,2016,1.0,9.96,17.14,15.96,90.96,12.28,29.3,30.09,513.0
11,30,9,2016,1.0,10.0,17.97,16.2,85.62,14.58,29.28,30.07,1384.25
12,30,9,2016,1.0,8.46,18.25,16.52,87.16,12.77,29.26,30.05,896.0
13,30,9,2016,1.0,9.58,18.5,16.31,84.21,11.53,29.23,30.03,1065.5
14,30,9,2016,1.0,9.54,18.88,16.44,79.47,9.26,29.22,30.01,698.25
15,30,9,2016,0.11,9.46,19.47,16.35,28.77,11.5,10.72,30.01,1661.0
16,30,9,2016,0.11,9.44,18.79,16.49,27.51,11.86,10.04,30.01,451.5
17,30,9,2016,0.04,10.0,18.14,16.96,22.57,10.8,8.52,30.01,165.68
6,1,10,2016,1.0,3.88,15.44,15.06,95.62,3.5,29.21,30.0,1.49
7,1,10,2016,1.0,3.15,15.47,14.96,96.56,4.48,29.23,30.02,122.53
8,1,10,2016,1.0,3.15,15.3,14.95,96.49,3.18,29.23,30.02,166.13
9,1,10,2016,1.0,3.11,15.65,15.22,94.08,4.48,29.24,30.03,236.75
10,1,10,2016,1.0,5.89,16.58,15.3,90.43,5.71,29.24,30.03,655.5
11,1,10,2016,0.99,10.0,17.94,15.37,84.81,6.27,29.22,30.01,1466.25
12,1,10,2016,0.99,10.0,19.18,15.35,79.6,5.68,29.21,30.0,3228.0
13,1,10,2016,0.98,10.0,19.68,14.93,78.49,6.0,29.2,29.99,3695.75
14,1,10,2016,0.98,10.0,19.6,14.79,77.17,3.96,29.19,29.98,3612.75
15,1,10,2016,0.5,10.0,19.52,14.96,76.24,1.84,29.19,29.98,934.5
16,1,10,2016,0.44,10.0,19.46,15.12,76.0,6.64,29.19,29.98,1225.25
17,1,10,2016,0.7,10.0,18.37,14.71,78.56,6.2,29.2,29.99,810.25
6,2,10,2016,1.0,3.18,14.09,13.9,96.92,3.39,29.27,30.06,1.02
7,2,10,2016,1.0,2.65,14.56,14.92,98.85,3.62,29.28,30.07,180.5
8,2,10,2016,1.0,4.78,15.25,15.41,95.81,4.33,29.29,30.09,292.5
9,2,10,2016,1.0,8.73,16.06,15.14,86.46,1.96,29.31,30.1,393.0
10,2,10,2016,0.92,9.92,17.6,15.15,78.65,4.31,29.31,30.1,1948.5
11,2,10,2016,1.0,10.0,19.18,14.61,71.45,5.67,29.3,30.09,2712.75
12,2,10,2016,0.99,10.0,20.14,14.06,65.23,4.69,29.29,30.08,2072.75
13,2,10,2016,0.91,10.0,21.01,13.94,60.6,6.36,29.27,30.06,3200.25
14,2,10,2016,0.99,10.0,21.07,13.45,59.56,4.36,29.27,30.06,1751.75
15,2,10,2016,1.0,10.0,21.0,13.28,59.64,6.48,29.27,30.06,773.75
16,2,10,2016,0.99,10.0,20.95,13.16,60.12,6.28,29.27,30.06,883.25
17,2,10,2016,0.16,10.0,18.91,13.45,65.4,3.16,29.28,30.07,813.75
6,3,10,2016,1.0,3.92,13.64,13.3,93.72,0.12,29.31,30.11,0.0
7,3,10,2016,1.0,3.6,14.75,13.99,95.2,0.2,29.32,30.11,121.48
8,3,10,2016,1.0,4.88,16.46,14.91,88.68,0.2,29.33,30.12,462.5
9,3,10,2016,1.0,9.04,18.69,14.74,78.12,0.28,29.33,30.12,1189.0
10,3,10,2016,1.0,10.0,20.24,12.94,61.48,0.12,29.32,30.11,2249.75
11,3,10,2016,1.0,10.0,20.63,12.25,59.17,0.2,29.31,30.11,1543.25
12,3,10,2016,1.0,10.0,20.86,12.4,58.49,1.16,29.3,30.09,2287.75
13,3,10,2016,1.0,10.0,21.19,12.5,57.28,0.2,29.28,30.07,2183.25
14,3,10,2016,0.99,10.0,21.88,12.68,54.72,1.84,29.27,30.06,1891.25
15,3,10,2016,0.83,10.0,21.9,12.39,53.88,0.24,29.26,30.05,2531.5
16,3,10,2016,0.82,10.0,21.45,13.24,58.64,5.76,29.25,30.04,1569.0
17,3,10,2016,0.64,10.0,19.23,13.34,67.41,5.0,29.25,30.04,675.5
6,4,10,2016,1.0,9.04,15.54,14.18,90.0,5.08,29.28,30.07,2.58
7,4,10,2016,0.15,10.0,16.91,14.4,83.04,6.72,29.28,30.07,386.15
8,4,10,2016,0.0,10.0,19.64,14.37,69.6,8.76,29.28,30.07,1681.75
9,4,10,2016,0.0,10.0,22.1,14.36,59.64,10.68,29.27,30.06,2803.25
10,4,10,2016,0.0,10.0,23.58,13.94,53.2,10.04,29.27,30.06,3597.0
11,4,10,2016,0.29,10.0,24.63,13.48,47.96,10.16,29.25,30.04,4376.5
12,4,10,2016,0.72,10.0,25.58,13.24,43.56,12.08,29.23,30.02,4373.75
13,4,10,2016,0.65,10.0,25.56,12.65,41.96,9.68,29.21,30.0,4566.25
14,4,10,2016,0.64,10.0,26.1,13.12,42.56,10.84,29.19,29.98,3962.0
15,4,10,2016,0.43,10.0,26.0,13.38,43.56,11.32,29.17,29.96,3013.0
16,4,10,2016,0.53,10.0,25.37,14.02,46.16,12.88,29.17,29.96,2092.75
17,4,10,2016,0.14,10.0,23.44,14.58,53.76,9.04,29.17,29.96,836.5
6,5,10,2016,0.65,10.0,18.61,16.02,83.76,8.84,29.18,29.97,0.29
7,5,10,2016,0.43,10.0,20.32,16.44,77.48,14.32,29.19,29.98,295.9
8,5,10,2016,0.0,10.0,22.19,16.85,69.52,15.32,29.2,29.99,1370.25
9,5,10,2016,0.0,10.0,23.62,17.03,63.92,16.92,29.2,29.99,1856.75
10,5,10,2016,0.38,10.0,24.19,17.03,61.12,13.8,29.19,29.98,3320.0
11,5,10,2016,0.54,10.0,25.39,17.35,59.36,13.0,29.2,29.99,1582.25
12,5,10,2016,0.24,10.0,26.73,17.25,53.92,12.08,29.19,29.98,3637.75
13,5,10,2016,0.98,10.0,27.18,16.68,50.24,10.12,29.18,29.97,3845.0
14,5,10,2016,0.64,10.0,27.68,16.03,46.12,12.84,29.18,29.97,2518.25
15,5,10,2016,0.44,10.0,27.46,15.93,46.24,10.76,29.19,29.98,2240.75
16,5,10,2016,0.44,10.0,26.64,16.03,49.4,8.08,29.2,29.99,1940.25
17,5,10,2016,0.14,10.0,24.46,16.34,57.04,5.76,29.2,29.99,648.75
6,6,10,2016,0.83,9.04,19.98,18.54,88.8,3.52,29.3,30.09,9.48
7,6,10,2016,0.84,9.04,20.6,19.34,88.6,1.2,29.31,30.11,287.0
8,6,10,2016,0.3,10.0,22.78,19.27,80.8,4.04,29.31,30.11,853.25
9,6,10,2016,0.89,10.0,25.27,18.64,65.76,7.76,29.32,30.11,2008.25
10,6,10,2016,0.81,10.0,26.38,18.72,64.0,3.72,29.32,30.11,1783.0
11,6,10,2016,0.64,10.0,27.53,18.59,57.0,2.32,29.31,30.11,2013.25
12,6,10,2016,0.65,10.0,28.67,18.17,51.84,5.52,29.3,30.09,3083.25
13,6,10,2016,0.76,10.0,28.72,17.32,48.12,9.88,29.28,30.07,2775.25
14,6,10,2016,0.54,10.0,28.83,17.35,48.12,10.76,29.27,30.06,2103.0
15,6,10,2016,0.28,10.0,28.64,17.39,48.12,12.88,29.27,30.06,1622.0
16,6,10,2016,0.0,10.0,27.61,17.46,51.36,9.08,29.24,30.03,868.5
17,6,10,2016,0.0,10.0,25.26,17.41,57.72,4.68,29.24,30.03,358.75
6,7,10,2016,0.0,7.08,15.86,15.15,91.8,5.36,29.23,30.02,3.25
7,7,10,2016,0.0,9.0,17.83,16.1,87.72,4.4,29.24,30.03,268.15
8,7,10,2016,0.16,10.0,20.42,16.86,74.89,10.35,29.28,30.07,1556.75
9,7,10,2016,0.91,10.0,21.6,15.98,68.0,12.52,29.29,30.08,2113.75
10,7,10,2016,0.91,10.0,22.32,16.06,64.56,12.48,29.3,30.09,1851.25
11,7,10,2016,0.53,10.0,23.2,15.42,60.48,12.52,29.31,30.1,2603.0
12,7,10,2016,0.15,10.0,20.93,13.41,59.52,16.0,29.32,30.12,4217.0
13,7,10,2016,0.0,10.0,18.25,11.46,62.76,17.68,29.34,30.14,2992.0
14,7,10,2016,0.0,10.0,17.76,10.0,58.6,12.48,29.35,30.14,3152.5
15,7,10,2016,0.0,10.0,17.4,9.22,56.64,14.0,29.36,30.15,2814.5
16,7,10,2016,0.01,10.0,16.83,8.44,55.28,11.52,29.37,30.17,971.25
17,7,10,2016,0.0,10.0,15.16,7.6,59.12,13.36,29.38,30.18,447.25
6,8,10,2016,0.0,10.0,5.14,3.46,75.88,2.16,29.49,30.29,1.75
7,8,10,2016,0.0,10.0,8.39,4.1,67.8,3.72,29.51,30.31,391.65
8,8,10,2016,0.0,10.0,11.74,3.51,54.2,6.04,29.52,30.32,1748.75
9,8,10,2016,0.0,10.0,14.25,3.22,46.96,8.96,29.52,30.32,3043.5
10,8,10,2016,0.0,10.0,15.9,3.81,44.28,9.0,29.51,30.31,3973.0
11,8,10,2016,0.0,10.0,17.15,4.6,42.56,10.36,29.51,30.31,4525.25
12,8,10,2016,0.0,10.0,18.07,5.12,40.52,7.8,29.49,30.29,4701.5
13,8,10,2016,0.0,10.0,18.76,4.89,37.92,5.8,29.46,30.26,4534.75
14,8,10,2016,0.0,10.0,19.48,5.26,36.64,7.0,29.45,30.25,4038.0
15,8,10,2016,0.0,10.0,19.64,5.34,38.52,5.32,29.45,30.25,3202.5
16,8,10,2016,0.0,10.0,19.36,4.99,37.28,2.04,29.44,30.24,2007.25
17,8,10,2016,0.0,10.0,17.18,5.88,46.28,0.96,29.45,30.25,668.75
6,9,10,2016,0.14,10.0,6.37,5.79,87.04,1.16,29.52,30.32,1.25
7,9,10,2016,0.14,10.0,10.13,7.92,80.12,0.12,29.53,30.33,364.95
8,9,10,2016,0.0,10.0,14.69,9.5,67.72,1.88,29.55,30.35,1643.25
9,9,10,2016,0.0,10.0,18.66,8.64,48.72,2.84,29.55,30.35,2889.0
10,9,10,2016,0.0,10.0,20.7,8.28,42.44,6.4,29.54,30.34,3747.25
11,9,10,2016,0.0,10.0,22.53,7.87,37.08,8.0,29.53,30.33,4267.0
12,9,10,2016,0.0,10.0,23.51,6.69,32.0,7.16,29.51,30.31,4435.0
13,9,10,2016,0.0,10.0,23.95,6.25,30.32,8.08,29.49,30.29,4245.25
14,9,10,2016,0.0,10.0,24.27,5.92,29.36,8.0,29.47,30.27,3689.0
15,9,10,2016,0.0,10.0,24.07,5.9,28.96,9.32,29.47,30.27,3024.5
16,9,10,2016,0.0,10.0,23.17,5.67,30.96,9.6,29.46,30.26,1552.0
17,9,10,2016,0.0,10.0,19.48,8.15,44.04,6.0,29.47,30.27,586.25
6,10,10,2016,0.0,10.0,6.92,7.09,91.44,1.16,29.55,30.35,1.45
7,10,10,2016,0.0,10.0,10.82,8.6,86.32,2.2,29.54,30.34,372.88
8,10,10,2016,0.0,10.0,14.5,10.52,76.72,0.12,29.55,30.35,1432.75
9,10,10,2016,0.0,10.0,17.92,10.9,63.64,1.08,29.56,30.36,2314.5
10,10,10,2016,0.0,10.0,20.94,10.2,49.96,3.96,29.55,30.35,3481.25
11,10,10,2016,0.0,9.7,22.7,9.32,41.6,3.2,29.53,30.33,3740.75
12,10,10,2016,0.0,10.0,23.44,8.45,37.16,3.16,29.51,30.31,3788.5
13,10,10,2016,0.0,10.0,24.29,7.55,32.56,3.08,29.48,30.28,3077.75
14,10,10,2016,0.0,10.0,24.75,6.53,29.96,3.2,29.46,30.26,3597.5
15,10,10,2016,0.0,10.0,24.55,7.07,31.2,3.16,29.45,30.25,2949.5
16,10,10,2016,0.0,10.0,23.19,7.43,33.44,1.84,29.44,30.24,1659.25
17,10,10,2016,0.0,4.56,20.38,8.99,46.76,3.0,29.44,30.24,355.75
6,11,10,2016,0.46,4.96,12.28,10.71,88.56,2.8,29.45,30.25,0.0
7,11,10,2016,0.0,10.0,13.56,11.25,86.0,4.44,29.45,30.25,117.14
8,11,10,2016,0.0,10.0,16.58,11.56,70.96,7.88,29.45,30.25,1347.0
9,11,10,2016,0.0,10.0,19.56,11.06,57.48,8.24,29.44,30.24,2462.75
10,11,10,2016,0.14,10.0,21.92,10.55,46.56,11.08,29.41,30.21,2387.5
11,11,10,2016,0.0,10.0,23.09,9.96,43.2,8.92,29.4,30.2,2944.25
12,11,10,2016,0.0,10.0,24.04,9.72,37.8,11.08,29.37,30.16,3042.5
13,11,10,2016,0.0,10.0,24.96,8.36,32.56,10.76,29.34,30.13,2897.75
14,11,10,2016,0.0,10.0,25.54,7.74,30.56,13.32,29.31,30.11,2703.75
15,11,10,2016,0.0,10.0,25.47,7.6,30.56,9.6,29.3,30.09,3083.0
16,11,10,2016,0.0,10.0,24.41,7.26,31.68,10.44,29.29,30.08,1906.5
17,11,10,2016,0.0,10.0,21.09,8.43,42.24,5.8,29.3,30.09,531.5
6,12,10,2016,0.14,10.0,15.19,13.74,89.64,7.6,29.25,30.04,0.0
7,12,10,2016,0.0,10.0,16.76,14.3,83.88,9.56,29.23,30.02,297.7
8,12,10,2016,0.14,10.0,18.73,14.5,73.96,12.2,29.23,30.02,1111.0
9,12,10,2016,0.62,10.0,21.02,15.12,65.88,14.56,29.22,30.01,2098.0
10,12,10,2016,0.9,10.0,21.97,15.62,66.7,13.76,29.22,30.01,2096.5
11,12,10,2016,0.89,10.0,22.1,16.97,69.01,15.07,29.22,30.01,1997.0
12,12,10,2016,1.0,9.04,19.93,17.65,82.85,11.88,29.22,30.01,821.5
13,12,10,2016,1.0,5.6,19.08,18.2,92.76,10.12,29.21,30.0,402.0
14,12,10,2016,1.0,5.36,19.21,18.51,94.16,12.36,29.21,30.0,502.25
15,12,10,2016,1.0,7.5,17.23,16.73,93.61,15.82,29.22,30.01,540.0
16,12,10,2016,1.0,8.4,14.18,13.47,92.58,14.6,29.25,30.04,137.65
17,12,10,2016,1.0,9.92,13.02,11.67,88.96,12.08,29.27,30.07,93.3
6,13,10,2016,0.0,10.0,4.89,3.77,87.64,5.72,29.49,30.29,0.46
7,13,10,2016,0.0,10.0,6.52,4.02,79.88,6.32,29.51,30.31,316.25
8,13,10,2016,0.0,10.0,8.41,3.7,71.12,7.04,29.53,30.33,1746.5
9,13,10,2016,0.0,10.0,9.69,3.6,64.52,5.72,29.54,30.34,3103.5
10,13,10,2016,0.0,10.0,10.81,4.04,59.64,3.16,29.54,30.34,4051.75
11,13,10,2016,0.0,10.0,11.98,4.32,58.2,3.8,29.53,30.33,4607.25
12,13,10,2016,0.0,10.0,13.35,4.39,52.92,1.28,29.51,30.31,4720.25
13,13,10,2016,0.0,10.0,14.28,3.66,47.28,6.68,29.49,30.29,4604.5
14,13,10,2016,0.0,10.0,14.86,3.54,45.52,4.44,29.47,30.27,4102.0
15,13,10,2016,0.0,10.0,15.15,2.79,42.16,2.12,29.47,30.27,3237.0
16,13,10,2016,0.0,10.0,14.92,2.72,42.8,0.12,29.47,30.27,2020.25
17,13,10,2016,0.0,10.0,12.82,3.91,51.84,0.0,29.47,30.27,555.0
6,14,10,2016,0.0,10.0,5.67,4.25,90.16,3.8,29.47,30.27,0.0
7,14,10,2016,0.28,10.0,7.88,5.62,84.08,3.8,29.48,30.28,166.55
8,14,10,2016,0.0,10.0,10.96,7.16,73.6,6.04,29.5,30.3,1115.0
9,14,10,2016,0.0,10.0,13.64,7.9,65.6,8.32,29.48,30.28,2130.75
10,14,10,2016,0.0,10.0,16.15,7.93,54.88,10.0,29.46,30.26,3487.0
11,14,10,2016,0.0,10.0,17.84,8.47,51.68,8.56,29.44,30.24,4050.75
12,14,10,2016,0.0,10.0,18.83,8.38,49.0,10.48,29.41,30.21,4532.25
13,14,10,2016,0.0,10.0,19.75,7.34,42.96,9.88,29.38,30.18,4417.25
14,14,10,2016,0.0,10.0,20.34,7.24,41.32,7.8,29.37,30.17,3962.25
15,14,10,2016,0.0,10.0,20.43,7.18,39.64,9.2,29.37,30.17,3111.25
16,14,10,2016,0.0,10.0,19.65,7.69,43.76,8.84,29.36,30.15,1904.0
17,14,10,2016,0.0,10.0,15.53,8.72,57.2,3.8,29.36,30.15,498.25
6,15,10,2016,1.0,1.73,15.6,15.42,96.81,9.62,29.31,30.1,0.0
7,15,10,2016,1.0,2.17,15.95,15.87,97.23,10.18,29.31,30.1,26.98
8,15,10,2016,1.0,3.1,16.55,16.1,95.04,9.66,29.31,30.1,148.75
9,15,10,2016,1.0,6.32,17.45,16.46,91.92,11.52,29.3,30.09,401.5
10,15,10,2016,1.0,6.17,17.81,16.57,89.89,13.65,29.29,30.08,474.5
11,15,10,2016,1.0,4.74,18.65,17.02,90.56,12.96,29.28,30.07,513.5
12,15,10,2016,1.0,7.15,20.27,17.05,81.51,13.0,29.26,30.05,773.25
13,15,10,2016,0.89,9.08,22.63,17.59,74.81,15.65,29.23,30.02,1382.25
14,15,10,2016,0.43,10.0,24.27,17.88,68.08,16.48,29.21,30.0,3244.0
15,15,10,2016,0.01,10.0,24.52,17.98,65.76,15.2,29.2,29.99,2512.25
16,15,10,2016,0.0,10.0,23.77,17.49,66.32,12.0,29.2,29.99,1460.25
17,15,10,2016,0.0,10.0,22.03,16.91,70.08,12.52,29.19,29.98,404.0
6,16,10,2016,1.0,10.0,19.04,16.63,83.68,10.6,29.16,29.95,0.0
7,16,10,2016,1.0,8.87,18.38,16.88,88.21,13.69,29.17,29.97,42.92
8,16,10,2016,0.93,7.18,18.13,17.66,93.93,12.21,29.18,29.98,110.6
9,16,10,2016,1.0,8.1,18.23,17.99,94.12,10.03,29.19,29.98,59.9
10,16,10,2016,1.0,9.92,18.47,17.92,90.12,8.84,29.19,29.98,230.33
11,16,10,2016,1.0,9.89,19.03,18.05,90.92,8.15,29.18,29.97,430.25
12,16,10,2016,1.0,9.96,20.25,18.64,87.12,9.36,29.16,29.95,970.25
13,16,10,2016,1.0,10.0,21.31,18.93,79.61,9.62,29.14,29.93,1172.25
14,16,10,2016,1.0,10.0,22.61,19.48,75.68,7.96,29.12,29.91,1295.0
15,16,10,2016,1.0,10.0,22.48,19.57,79.2,7.36,29.11,29.9,815.25
16,16,10,2016,0.65,10.0,21.92,19.51,81.76,6.48,29.1,29.89,686.75
17,16,10,2016,0.48,10.0,20.28,18.91,87.96,8.04,29.09,29.88,311.35
6,17,10,2016,0.73,9.04,18.81,17.64,88.8,10.92,29.0,29.79,0.0
7,17,10,2016,0.98,10.0,19.51,17.64,85.8,13.8,29.0,29.79,115.35
8,17,10,2016,0.75,10.0,21.14,18.29,80.36,15.44,28.99,29.78,792.0
9,17,10,2016,0.83,10.0,23.29,18.92,73.68,16.24,28.98,29.77,1989.75
10,17,10,2016,0.43,10.0,25.18,19.26,69.0,20.84,28.95,29.74,3172.0
11,17,10,2016,0.14,10.0,26.93,19.29,62.88,21.32,28.93,29.71,4024.75
12,17,10,2016,0.0,10.0,28.24,19.2,56.92,22.56,28.89,29.68,4219.75
13,17,10,2016,0.0,10.0,29.28,19.13,52.28,21.2,28.87,29.65,4095.75
14,17,10,2016,0.0,10.0,29.5,18.73,48.96,22.0,28.84,29.62,3501.75
15,17,10,2016,0.0,10.0,29.04,18.0,49.28,21.0,28.82,29.6,2736.75
16,17,10,2016,0.0,10.0,27.75,18.0,51.64,22.56,28.82,29.6,1520.75
17,17,10,2016,0.0,10.0,26.1,17.7,56.16,20.2,28.82,29.6,342.25
6,18,10,2016,0.0,10.0,20.88,18.08,80.28,12.76,28.9,29.68,0.0
7,18,10,2016,0.24,10.0,21.59,18.42,77.08,15.08,28.91,29.7,151.92
8,18,10,2016,1.0,10.0,22.17,18.64,77.8,16.52,28.92,29.71,506.0
9,18,10,2016,1.0,10.0,23.04,18.97,76.16,16.46,28.95,29.73,249.0
10,18,10,2016,1.0,10.0,24.53,19.43,70.78,17.89,28.95,29.74,735.5
11,18,10,2016,1.0,10.0,25.32,19.83,70.81,16.15,28.96,29.75,1699.75
12,18,10,2016,1.0,10.0,25.44,19.99,69.56,13.8,28.96,29.75,1671.25
13,18,10,2016,1.0,10.0,25.63,19.95,68.16,12.0,28.97,29.76,590.5
14,18,10,2016,0.5,10.0,26.53,19.89,65.0,10.48,28.98,29.77,810.75
15,18,10,2016,0.73,10.0,26.79,19.19,60.0,10.12,28.99,29.78,1421.5
16,18,10,2016,0.63,10.0,25.94,17.88,59.28,10.64,29.01,29.8,1435.25
17,18,10,2016,0.4,10.0,22.88,15.95,59.52,8.6,29.04,29.83,241.6
6,19,10,2016,0.0,4.56,10.87,11.89,94.8,5.68,29.28,30.07,0.0
7,19,10,2016,0.28,6.48,13.29,12.94,89.6,2.68,29.3,30.09,216.15
8,19,10,2016,0.0,10.0,16.86,13.66,79.41,4.44,29.31,30.1,1198.25
9,19,10,2016,0.39,10.0,19.28,12.51,65.08,4.8,29.31,30.11,2013.75
10,19,10,2016,0.92,10.0,19.69,11.46,58.84,5.36,29.31,30.11,1607.0
11,19,10,2016,0.55,10.0,20.04,11.29,55.64,6.08,29.3,30.1,1136.75
12,19,10,2016,0.58,9.7,19.99,11.34,54.92,7.68,29.27,30.06,1012.5
13,19,10,2016,0.92,10.0,19.19,12.27,61.72,7.12,29.26,30.05,339.25
14,19,10,2016,1.0,10.0,18.43,12.52,63.72,6.44,29.24,30.03,206.5
15,19,10,2016,1.0,10.0,17.66,13.37,73.24,7.76,29.23,30.02,300.75
16,19,10,2016,1.0,10.0,17.51,12.67,69.72,7.44,29.24,30.03,139.45
17,19,10,2016,1.0,10.0,16.9,12.82,73.4,8.4,29.25,30.05,20.56
6,20,10,2016,1.0,7.54,12.89,12.65,95.34,8.55,29.28,30.07,0.0
7,20,10,2016,1.0,7.68,12.63,12.38,95.66,2.92,29.28,30.07,1.36
8,20,10,2016,1.0,8.52,12.77,12.22,93.0,7.23,29.29,30.08,83.13
9,20,10,2016,1.0,9.7,13.42,12.64,92.89,7.35,29.29,30.08,246.0
10,20,10,2016,1.0,10.0,13.98,13.11,91.8,7.72,29.29,30.08,680.25
11,20,10,2016,0.99,10.0,14.23,13.23,92.15,7.35,29.3,30.09,607.25
12,20,10,2016,1.0,10.0,15.03,13.76,89.54,9.69,29.29,30.08,989.5
13,20,10,2016,0.98,10.0,15.55,13.3,82.62,16.0,29.27,30.07,1380.75
14,20,10,2016,0.89,10.0,15.56,12.19,78.28,15.82,29.27,30.07,1378.75
15,20,10,2016,0.98,10.0,14.29,11.4,78.58,17.08,29.29,30.08,1371.0
16,20,10,2016,1.0,10.0,12.95,11.31,86.72,11.92,29.31,30.1,301.23
17,20,10,2016,1.0,9.96,12.35,10.61,83.44,9.84,29.31,30.11,52.98
6,21,10,2016,0.38,10.0,3.79,2.73,87.76,9.24,29.36,30.15,0.0
7,21,10,2016,0.97,10.0,5.07,3.37,80.92,11.28,29.38,30.17,90.07
8,21,10,2016,0.9,10.0,7.3,3.99,77.84,13.0,29.39,30.19,544.25
9,21,10,2016,0.54,10.0,9.61,5.05,71.88,13.08,29.39,30.19,2650.75
10,21,10,2016,0.83,10.0,10.74,5.95,71.35,9.42,29.39,30.19,2587.0
11,21,10,2016,0.65,10.0,11.7,5.98,64.72,8.4,29.38,30.18,2801.5
12,21,10,2016,0.92,10.0,12.73,5.77,60.85,9.44,29.36,30.16,2109.75
13,21,10,2016,0.84,10.0,13.38,4.43,52.84,10.0,29.35,30.14,1806.0
14,21,10,2016,0.55,10.0,13.47,3.91,49.72,10.12,29.34,30.13,2302.5
15,21,10,2016,0.14,10.0,13.31,3.36,49.0,10.68,29.34,30.13,3202.25
16,21,10,2016,0.01,10.0,12.29,3.02,51.56,10.56,29.34,30.13,1612.75
17,21,10,2016,0.28,10.0,9.81,3.28,60.52,6.76,29.34,30.14,274.7
6,22,10,2016,0.0,10.0,0.89,-0.01,88.84,5.88,29.34,30.14,0.0
7,22,10,2016,0.14,10.0,3.08,1.25,79.24,2.56,29.35,30.15,196.0
8,22,10,2016,0.41,10.0,7.23,2.04,67.35,4.41,29.36,30.16,1421.5
9,22,10,2016,0.28,10.0,10.44,1.62,51.72,7.36,29.37,30.17,2796.5
10,22,10,2016,0.52,10.0,12.32,2.1,47.72,7.32,29.35,30.15,3666.5
11,22,10,2016,0.0,10.0,13.83,2.97,46.68,7.72,29.34,30.13,4162.75
12,22,10,2016,0.88,10.0,15.22,4.32,46.0,7.76,29.31,30.1,4365.5
13,22,10,2016,0.14,10.0,16.11,4.96,45.68,10.88,29.28,30.07,4244.25
14,22,10,2016,0.0,10.0,16.6,5.23,44.36,10.44,29.27,30.06,3747.75
15,22,10,2016,0.0,10.0,16.52,5.65,45.96,10.12,29.26,30.05,2872.25
16,22,10,2016,0.0,10.0,15.48,5.86,49.92,8.2,29.26,30.05,1577.75
17,22,10,2016,0.0,10.0,12.37,6.14,60.0,5.48,29.25,30.04,297.4
6,23,10,2016,0.14,9.04,6.36,6.31,88.04,5.4,29.24,30.03,0.0
7,23,10,2016,0.14,10.0,10.11,7.83,79.16,6.76,29.24,30.03,164.45
8,23,10,2016,0.14,10.0,12.93,8.92,74.04,12.04,29.24,30.03,1331.25
9,23,10,2016,0.0,10.0,16.06,10.17,65.96,14.0,29.23,30.02,2669.0
10,23,10,2016,0.0,10.0,19.05,10.76,55.6,14.72,29.22,30.01,3580.5
11,23,10,2016,0.0,10.0,21.39,10.68,48.36,14.36,29.2,29.99,4106.0
12,23,10,2016,0.0,10.0,22.86,11.03,45.56,16.36,29.17,29.96,4296.75
13,23,10,2016,0.0,9.04,23.89,11.31,43.6,18.4,29.15,29.94,4148.25
14,23,10,2016,0.14,5.84,24.21,11.41,42.88,19.16,29.14,29.93,3633.5
15,23,10,2016,0.14,10.0,23.97,11.44,43.52,17.84,29.16,29.95,2717.5
16,23,10,2016,0.0,10.0,22.77,11.56,46.28,11.52,29.17,29.96,1445.0
17,23,10,2016,0.0,10.0,19.77,11.55,55.56,10.76,29.19,29.98,253.45
6,24,10,2016,0.0,10.0,6.37,6.8,93.8,8.4,29.49,30.3,0.0
7,24,10,2016,0.0,10.0,8.39,7.18,87.28,7.8,29.53,30.33,157.57
8,24,10,2016,0.0,10.0,11.0,7.12,72.72,9.84,29.56,30.36,1269.0
9,24,10,2016,0.0,10.0,13.04,6.13,60.4,11.6,29.57,30.37,2610.75
10,24,10,2016,0.0,10.0,14.31,5.95,56.92,10.04,29.57,30.37,3695.25
